Prov_id,Province,District,Sector,Cell,Village
1,Kigali,Gasabo,Gatsata,Nyamabuye,Juru
1,Kigali,Gasabo,Gatsata,Nyamabuye,Kibaya
1,Kigali,Gasabo,Gatsata,Nyamabuye,Mpakabavu
1,Kigali,Gasabo,Gatsata,Nyamabuye,Musango
1,Kigali,Gasabo,Gatsata,Nyamabuye,Ndengo
1,Kigali,Gasabo,Gatsata,Nyamabuye,Nyakabande
1,Kigali,Gasabo,Gatsata,Nyamabuye,Nyakanunga
1,Kigali,Gasabo,Gatsata,Nyamabuye,Rubonobono
1,Kigali,Gasabo,Gatsata,Nyamabuye,Runyonza
1,Kigali,Gasabo,Gatsata,Nyamabuye,Rusoro
1,Kigali,Gasabo,Gatsata,Nyamabuye,Ruvumero
1,Kigali,Gasabo,Gatsata,Nyamabuye,Uwagatovu
1,Kigali,Gasabo,Gatsata,Nyamugari,Agataramo
1,Kigali,Gasabo,Gatsata,Nyamugari,Akamwunguzi
1,Kigali,Gasabo,Gatsata,Nyamugari,Akarubimbura
1,Kigali,Gasabo,Gatsata,Nyamugari,Akisoko
1,Kigali,Gasabo,Gatsata,Nyamugari,Amarembo
1,Kigali,Gasabo,Gatsata,Nyamugari,Amizero
1,Kigali,Gasabo,Gatsata,Nyamugari,Bwiza
1,Kigali,Gasabo,Gatsata,Nyamugari,Ihuriro
1,Kigali,Gasabo,Gatsata,Nyamugari,Isangano
1,Kigali,Gasabo,Gatsata,Nyamugari,Kanyonyomba
1,Kigali,Gasabo,Gatsata,Nyamugari,Nyakariba
1,Kigali,Gasabo,Gatsata,Nyamugari,Rwakarihejuru
1,Kigali,Gasabo,Gikomero,Gasagara,Bwimiyange
1,Kigali,Gasabo,Gikomero,Gasagara,Bwingeyo
1,Kigali,Gasabo,Gikomero,Gasagara,Gasagara
1,Kigali,Gasabo,Gikomero,Gasagara,Rugwiza
1,Kigali,Gasabo,Gikomero,Gicaca,Ntaganzwa
1,Kigali,Gasabo,Gikomero,Gicaca,Nyagasozi
1,Kigali,Gasabo,Gikomero,Gicaca,Nyagisozi
1,Kigali,Gasabo,Gikomero,Gicaca,Ruganda
1,Kigali,Gasabo,Gikomero,Kibara,Gahinga
1,Kigali,Gasabo,Gikomero,Kibara,Gasharu
1,Kigali,Gasabo,Gikomero,Kibara,Kibobo
1,Kigali,Gasabo,Gikomero,Kibara,Nombe
1,Kigali,Gasabo,Gikomero,Munini,Munini
1,Kigali,Gasabo,Gikomero,Munini,Mutokerezwa
1,Kigali,Gasabo,Gikomero,Munini,Rudakabukirwa
1,Kigali,Gasabo,Gikomero,Munini,Runyinya
1,Kigali,Gasabo,Gikomero,Murambi,Kimisebeya
1,Kigali,Gasabo,Gikomero,Murambi,Kivugiza
1,Kigali,Gasabo,Gikomero,Murambi,Rugarama
1,Kigali,Gasabo,Gikomero,Murambi,Twina
1,Kigali,Gasabo,Gisozi,Musezero,Amajyambere
1,Kigali,Gasabo,Gisozi,Musezero,Amarembo
1,Kigali,Gasabo,Gisozi,Musezero,Byimana
1,Kigali,Gasabo,Gisozi,Musezero,Gasave
1,Kigali,Gasabo,Gisozi,Musezero,Gasharu
1,Kigali,Gasabo,Gisozi,Musezero,Kagara
1,Kigali,Gasabo,Gisozi,Musezero,Nyakariba
1,Kigali,Gasabo,Gisozi,Musezero,Rwinyana
1,Kigali,Gasabo,Gisozi,Ruhango,Kanyinya
1,Kigali,Gasabo,Gisozi,Ruhango,Kumukenke
1,Kigali,Gasabo,Gisozi,Ruhango,Murambi
1,Kigali,Gasabo,Gisozi,Ruhango,Ntora
1,Kigali,Gasabo,Gisozi,Ruhango,Rukeri
1,Kigali,Gasabo,Gisozi,Ruhango,Umurava
1,Kigali,Gasabo,Jabana,Akamatamu,Akamatamu
1,Kigali,Gasabo,Jabana,Akamatamu,Cyeyere
1,Kigali,Gasabo,Jabana,Akamatamu,Murehe
1,Kigali,Gasabo,Jabana,Akamatamu,Nyacyonga
1,Kigali,Gasabo,Jabana,Akamatamu,Nyagasozi
1,Kigali,Gasabo,Jabana,Akamatamu,Nyarukurazo
1,Kigali,Gasabo,Jabana,Bweramvura,Agakenke
1,Kigali,Gasabo,Jabana,Bweramvura,Agatare
1,Kigali,Gasabo,Jabana,Bweramvura,Akinyana
1,Kigali,Gasabo,Jabana,Bweramvura,Gikingo
1,Kigali,Gasabo,Jabana,Bweramvura,Gitega
1,Kigali,Gasabo,Jabana,Bweramvura,Gitenga
1,Kigali,Gasabo,Jabana,Bweramvura,Nyakabingo
1,Kigali,Gasabo,Jabana,Bweramvura,Nyarurama
1,Kigali,Gasabo,Jabana,Bweramvura,Rugogwe
1,Kigali,Gasabo,Jabana,Bweramvura,Taba
1,Kigali,Gasabo,Jabana,Kabuye,Amakawa
1,Kigali,Gasabo,Jabana,Kabuye,Amasangano
1,Kigali,Gasabo,Jabana,Kabuye,Buliza
1,Kigali,Gasabo,Jabana,Kabuye,Ihuriro
1,Kigali,Gasabo,Jabana,Kabuye,Kabeza
1,Kigali,Gasabo,Jabana,Kabuye,Karuruma
1,Kigali,Gasabo,Jabana,Kabuye,Murama
1,Kigali,Gasabo,Jabana,Kabuye,Nyagasozi
1,Kigali,Gasabo,Jabana,Kabuye,Rebero
1,Kigali,Gasabo,Jabana,Kabuye,Rugarama
1,Kigali,Gasabo,Jabana,Kabuye,Tetero
1,Kigali,Gasabo,Jabana,Kidashya,Agasekabuye
1,Kigali,Gasabo,Jabana,Kidashya,Agatare
1,Kigali,Gasabo,Jabana,Kidashya,Amasangano
1,Kigali,Gasabo,Jabana,Kidashya,Mubuga
1,Kigali,Gasabo,Jabana,Kidashya,Nyamweru
1,Kigali,Gasabo,Jabana,Ngiryi,Agahama
1,Kigali,Gasabo,Jabana,Ngiryi,Agasharu
1,Kigali,Gasabo,Jabana,Ngiryi,Akabuga
1,Kigali,Gasabo,Jabana,Ngiryi,Jurwe
1,Kigali,Gasabo,Jabana,Ngiryi,Kiberinka
1,Kigali,Gasabo,Jabana,Ngiryi,Nyakirehe
1,Kigali,Gasabo,Jabana,Ngiryi,Nyarubuye
1,Kigali,Gasabo,Jabana,Ngiryi,Rubona
1,Kigali,Gasabo,Jabana,Ngiryi,Rwanyanza
1,Kigali,Gasabo,Jabana,Ngiryi,Uwanyange
1,Kigali,Gasabo,Jali,Agateko,Bugarama
1,Kigali,Gasabo,Jali,Agateko,Bukamba
1,Kigali,Gasabo,Jali,Agateko,Byimana
1,Kigali,Gasabo,Jali,Agateko,Kabizoza
1,Kigali,Gasabo,Jali,Agateko,Kinunga
1,Kigali,Gasabo,Jali,Agateko,Urunyinya
1,Kigali,Gasabo,Jali,Agateko,Rwankuba
1,Kigali,Gasabo,Jali,Buhiza,Kabande
1,Kigali,Gasabo,Jali,Buhiza,Gatare
1,Kigali,Gasabo,Jali,Buhiza,Nyamugali
1,Kigali,Gasabo,Jali,Buhiza,Nyarubuye
1,Kigali,Gasabo,Jali,Muko,Gahinga
1,Kigali,Gasabo,Jali,Muko,Gatare
1,Kigali,Gasabo,Jali,Muko,Umunyinya
1,Kigali,Gasabo,Jali,Nkusi,Agatwa
1,Kigali,Gasabo,Jali,Nkusi,Kabagina
1,Kigali,Gasabo,Jali,Nkusi,Kajevuba
1,Kigali,Gasabo,Jali,Nkusi,Kigarama
1,Kigali,Gasabo,Jali,Nkusi,Nyagasayo
1,Kigali,Gasabo,Jali,Nyabuliba,Nyaburira
1,Kigali,Gasabo,Jali,Nyabuliba,Kirehe
1,Kigali,Gasabo,Jali,Nyabuliba,Mataba
1,Kigali,Gasabo,Jali,Nyabuliba,Nyarurembo
1,Kigali,Gasabo,Jali,Nyabuliba,Rubona
1,Kigali,Gasabo,Jali,Nyakabungo,Bwocya
1,Kigali,Gasabo,Jali,Nyakabungo,Gitaba
1,Kigali,Gasabo,Jali,Nyakabungo,Karenge
1,Kigali,Gasabo,Jali,Nyakabungo,Rugina
1,Kigali,Gasabo,Jali,Nyakabungo,Ruhihi
1,Kigali,Gasabo,Jali,Nyamitanga,Agasharu
1,Kigali,Gasabo,Jali,Nyamitanga,Agatare
1,Kigali,Gasabo,Jali,Nyamitanga,Kabuga
1,Kigali,Gasabo,Jali,Nyamitanga,Runyinya
1,Kigali,Gasabo,Kacyiru,Kamatamu,Amajyambere
1,Kigali,Gasabo,Kacyiru,Kamatamu,Bukinanyana
1,Kigali,Gasabo,Kacyiru,Kamatamu,Cyimana
1,Kigali,Gasabo,Kacyiru,Kamatamu,Gataba
1,Kigali,Gasabo,Kacyiru,Kamatamu,Itetero
1,Kigali,Gasabo,Kacyiru,Kamatamu,Kabare
1,Kigali,Gasabo,Kacyiru,Kamatamu,Kamuhire
1,Kigali,Gasabo,Kacyiru,Kamatamu,Karukamba
1,Kigali,Gasabo,Kacyiru,Kamatamu,Nyagacyamo
1,Kigali,Gasabo,Kacyiru,Kamatamu,Rwinzovu
1,Kigali,Gasabo,Kacyiru,Kamatamu,Urugwiro
1,Kigali,Gasabo,Kacyiru,Kamatamu,Uruhongore
1,Kigali,Gasabo,Kacyiru,Kamutwa,Agasaro
1,Kigali,Gasabo,Kacyiru,Kamutwa,Gasharu
1,Kigali,Gasabo,Kacyiru,Kamutwa,Inkingi
1,Kigali,Gasabo,Kacyiru,Kamutwa,Kanserege
1,Kigali,Gasabo,Kacyiru,Kamutwa,Kigugu
1,Kigali,Gasabo,Kacyiru,Kamutwa,Ruganwa
1,Kigali,Gasabo,Kacyiru,Kamutwa,Umuco
1,Kigali,Gasabo,Kacyiru,Kamutwa,Urugero
1,Kigali,Gasabo,Kacyiru,Kamutwa,Urwibutso
1,Kigali,Gasabo,Kacyiru,Kibaza,Amahoro
1,Kigali,Gasabo,Kacyiru,Kibaza,Bwiza
1,Kigali,Gasabo,Kacyiru,Kibaza,Ihuriro
1,Kigali,Gasabo,Kacyiru,Kibaza,Ineza
1,Kigali,Gasabo,Kacyiru,Kibaza,Inyange
1,Kigali,Gasabo,Kacyiru,Kibaza,Iriba
1,Kigali,Gasabo,Kacyiru,Kibaza,Kabagari
1,Kigali,Gasabo,Kacyiru,Kibaza,Ubumwe
1,Kigali,Gasabo,Kacyiru,Kibaza,Umutako
1,Kigali,Gasabo,Kacyiru,Kibaza,Urukundo
1,Kigali,Gasabo,Kacyiru,Kibaza,Virunga
1,Kigali,Gasabo,Kimihurura,Kamukina,Inyamibwa
1,Kigali,Gasabo,Kimihurura,Kamukina,Isangano
1,Kigali,Gasabo,Kimihurura,Kamukina,Isano
1,Kigali,Gasabo,Kimihurura,Kamukina,Ituze
1,Kigali,Gasabo,Kimihurura,Kamukina,Izuba
1,Kigali,Gasabo,Kimihurura,Kamukina,Juru
1,Kigali,Gasabo,Kimihurura,Kamukina,Nyenyeri
1,Kigali,Gasabo,Kimihurura,Kamukina,Umurava
1,Kigali,Gasabo,Kimihurura,Kamukina,Urumuri
1,Kigali,Gasabo,Kimihurura,Kimihurura,Amahoro
1,Kigali,Gasabo,Kimihurura,Kimihurura,Amajyambere
1,Kigali,Gasabo,Kimihurura,Kimihurura,Imihigo
1,Kigali,Gasabo,Kimihurura,Kimihurura,Intambwe
1,Kigali,Gasabo,Kimihurura,Kimihurura,Mutara
1,Kigali,Gasabo,Kimihurura,Kimihurura,Rugarama
1,Kigali,Gasabo,Kimihurura,Kimihurura,Ubumwe
1,Kigali,Gasabo,Kimihurura,Kimihurura,Umutekano
1,Kigali,Gasabo,Kimihurura,Kimihurura,Urwego
1,Kigali,Gasabo,Kimihurura,Rugando,Gasange
1,Kigali,Gasabo,Kimihurura,Rugando,Gasasa
1,Kigali,Gasabo,Kimihurura,Rugando,Rebero
1,Kigali,Gasabo,Kimihurura,Rugando,Taba
1,Kigali,Gasabo,Kimironko,Bibare,Abatuje
1,Kigali,Gasabo,Kimironko,Bibare,Amariza
1,Kigali,Gasabo,Kimironko,Bibare,Imanzi
1,Kigali,Gasabo,Kimironko,Bibare,Imena
1,Kigali,Gasabo,Kimironko,Bibare,Imitari
1,Kigali,Gasabo,Kimironko,Bibare,Inganji
1,Kigali,Gasabo,Kimironko,Bibare,Ingenzi
1,Kigali,Gasabo,Kimironko,Bibare,Ingeri
1,Kigali,Gasabo,Kimironko,Bibare,Inshuti
1,Kigali,Gasabo,Kimironko,Bibare,Intashyo
1,Kigali,Gasabo,Kimironko,Bibare,Intwari
1,Kigali,Gasabo,Kimironko,Bibare,Inyamibwa
1,Kigali,Gasabo,Kimironko,Bibare,Inyange
1,Kigali,Gasabo,Kimironko,Bibare,Ubwiza
1,Kigali,Gasabo,Kimironko,Bibare,Umwezi
1,Kigali,Gasabo,Kimironko,Kibagabaga,Akintwari
1,Kigali,Gasabo,Kimironko,Kibagabaga,Buranga
1,Kigali,Gasabo,Kimironko,Kibagabaga,Gasharu
1,Kigali,Gasabo,Kimironko,Kibagabaga,Ibuhoro
1,Kigali,Gasabo,Kimironko,Kibagabaga,Kageyo
1,Kigali,Gasabo,Kimironko,Kibagabaga,Kamahinda
1,Kigali,Gasabo,Kimironko,Kibagabaga,Karisimbi
1,Kigali,Gasabo,Kimironko,Kibagabaga,Karongi
1,Kigali,Gasabo,Kimironko,Kibagabaga,Nyirabwana
1,Kigali,Gasabo,Kimironko,Kibagabaga,Ramiro
1,Kigali,Gasabo,Kimironko,Kibagabaga,Rindiro
1,Kigali,Gasabo,Kimironko,Kibagabaga,Rugero
1,Kigali,Gasabo,Kimironko,Kibagabaga,Rukurazo
1,Kigali,Gasabo,Kimironko,Kibagabaga,Urumuri
1,Kigali,Gasabo,Kimironko,Nyagatovu,Ibukinanyana
1,Kigali,Gasabo,Kimironko,Nyagatovu,Ibuhoro
1,Kigali,Gasabo,Kimironko,Nyagatovu,Ijabiro
1,Kigali,Gasabo,Kimironko,Nyagatovu,Isangano
1,Kigali,Gasabo,Kimironko,Nyagatovu,Itetero
1,Kigali,Gasabo,Kimironko,Nyagatovu,Urugwiro
1,Kigali,Gasabo,Kinyinya,Gacuriro,Akarambo
1,Kigali,Gasabo,Kinyinya,Gacuriro,Akaruvusha
1,Kigali,Gasabo,Kinyinya,Gacuriro,Estate 2020
1,Kigali,Gasabo,Kinyinya,Gacuriro,Kabuhunde ii
1,Kigali,Gasabo,Kinyinya,Gacuriro,Urugarama
1,Kigali,Gasabo,Kinyinya,Gacuriro,Ururembo
1,Kigali,Gasabo,Kinyinya,Gasharu,Agatare
1,Kigali,Gasabo,Kinyinya,Gasharu,Gasharu
1,Kigali,Gasabo,Kinyinya,Gasharu,Kami
1,Kigali,Gasabo,Kinyinya,Gasharu,Rwankuba
1,Kigali,Gasabo,Kinyinya,Kagugu,Dusenyi
1,Kigali,Gasabo,Kinyinya,Kagugu,Gicikiza
1,Kigali,Gasabo,Kinyinya,Kagugu,Giheka
1,Kigali,Gasabo,Kinyinya,Kagugu,Kabuhunde i
1,Kigali,Gasabo,Kinyinya,Kagugu,Kadobogo
1,Kigali,Gasabo,Kinyinya,Kagugu,Kagarama
1,Kigali,Gasabo,Kinyinya,Kagugu,Muhororo
1,Kigali,Gasabo,Kinyinya,Kagugu,Nyakabungo
1,Kigali,Gasabo,Kinyinya,Kagugu,Rukingu
1,Kigali,Gasabo,Kinyinya,Murama,Binunga
1,Kigali,Gasabo,Kinyinya,Murama,Ngaruyinka
1,Kigali,Gasabo,Kinyinya,Murama,Rusenyi
1,Kigali,Gasabo,Kinyinya,Murama,Taba
1,Kigali,Gasabo,Ndera,Bwiza,Akarwasa
1,Kigali,Gasabo,Ndera,Bwiza,Akasemuromba
1,Kigali,Gasabo,Rusororo,Ruhanga,Nyagacyamo
1,Kigali,Gasabo,Rusororo,Ruhanga,Rugende
1,Kigali,Gasabo,Rusororo,Ruhanga,Ruhanga
1,Kigali,Gasabo,Rutunga,Gasabo,Gasharu
1,Kigali,Gasabo,Rutunga,Gasabo,Mulindi
1,Kigali,Gasabo,Rutunga,Gasabo,Vugavuge
1,Kigali,Gasabo,Rutunga,Indatemwa,Kabarera
1,Kigali,Gasabo,Rutunga,Indatemwa,Kamusengo
1,Kigali,Gasabo,Rutunga,Indatemwa,Karekare
1,Kigali,Kicukiro,Kanombe,Busanza,Amahoro
1,Kigali,Kicukiro,Kanombe,Busanza,Antene
1,Kigali,Kicukiro,Kanombe,Busanza,Bamporeze i
1,Kigali,Kicukiro,Kanombe,Busanza,Bamporeze ii
1,Kigali,Kicukiro,Kanombe,Busanza,Gashyushya
1,Kigali,Kicukiro,Kanombe,Busanza,Gishikiri
1,Kigali,Kicukiro,Kanombe,Busanza,Hope
1,Kigali,Kicukiro,Kanombe,Busanza,Kariyeri
1,Kigali,Kicukiro,Kanombe,Busanza,Nyarugugu
1,Kigali,Kicukiro,Kanombe,Rubirizi,Cyeru
1,Kigali,Kicukiro,Kanombe,Rubirizi,Intwari
1,Kigali,Kicukiro,Kanombe,Rubirizi,Itunda
1,Kigali,Kicukiro,Kanombe,Rubirizi,Kavumu
1,Kigali,Kicukiro,Kanombe,Rubirizi,Susuruka
1,Kigali,Kicukiro,Kanombe,Rubirizi,Ubumwe
1,Kigali,Kicukiro,Kanombe,Rubirizi,Umunara
1,Kigali,Kicukiro,Kanombe,Rubirizi,Uwabarezi
1,Kigali,Kicukiro,Kanombe,Rubirizi,Zirakamwa
2,South,Nyanza,Cyabakamyi,Karama,Nyabinombe
2,South,Nyanza,Cyabakamyi,Nyabinyenga,Kabuga
2,South,Nyanza,Cyabakamyi,Nyabinyenga,Kandihe
2,South,Nyanza,Cyabakamyi,Nyabinyenga,Karehe
2,South,Nyanza,Cyabakamyi,Nyabinyenga,Kimiyumbu
2,South,Nyanza,Cyabakamyi,Nyabinyenga,Nyabinyenga
2,South,Nyanza,Cyabakamyi,Nyabinyenga,Rugwa
2,South,Nyanza,Cyabakamyi,Nyabinyenga,Rwamagana
2,South,Nyanza,Cyabakamyi,Nyabinyenga,Taba
2,South,Nyanza,Cyabakamyi,Nyarurama,Kabyuma
2,South,Nyanza,Kigoma,Butansinda,Shusho
2,South,Nyanza,Kigoma,Butansinda,Karama
2,South,Nyanza,Kigoma,Butansinda,Karambo
2,South,Nyanza,Kigoma,Butansinda,Kayange
2,South,Nyanza,Kigoma,Butansinda,Kibaza
2,South,Nyanza,Kigoma,Butansinda,Kigoma
2,South,Nyanza,Kigoma,Butansinda,Marongi
2,South,Nyanza,Kigoma,Butansinda,Mataba
2,South,Nyanza,Kigoma,Butansinda,Nyesonga
2,South,Nyanza,Kigoma,Butara,Buruba
2,South,Nyaruguru,Busanze,Runyombyi,Musebeya
2,South,Nyaruguru,Busanze,Runyombyi,Rango
2,South,Nyaruguru,Busanze,Runyombyi,Ryabusagara
2,South,Nyaruguru,Busanze,Runyombyi,Shwima
2,South,Nyaruguru,Busanze,Shororo,Bukinga
2,South,Nyaruguru,Busanze,Shororo,Mirindi
2,South,Nyaruguru,Busanze,Shororo,Murambi
2,South,Nyaruguru,Busanze,Shororo,Runyami
2,South,Nyaruguru,Busanze,Shororo,Rutabo
2,South,Nyaruguru,Busanze,Shororo,Uwinteko
2,South,Nyaruguru,Ngera,Nyanza,Nyanza
2,South,Nyaruguru,Ngera,Yaramba,Buhunga
2,South,Nyaruguru,Ngera,Yaramba,Kirwa
2,South,Nyaruguru,Ngera,Yaramba,Musumba
2,South,Nyaruguru,Ngera,Yaramba,Yaramba
2,South,Nyaruguru,Ngoma,Fugi,Akanyaru
2,South,Nyaruguru,Ngoma,Fugi,Gasha
2,South,Nyaruguru,Ngoma,Fugi,Mutakwa
2,South,Nyaruguru,Ngoma,Fugi,Nteko
2,South,Nyaruguru,Ngoma,Fugi,Ruli
2,South,Nyaruguru,Ngoma,Fugi,Urugeyo
1,Kigali,Gasabo,Ndera,Bwiza,Bucyemba
1,Kigali,Gasabo,Ndera,Bwiza,Gasharu
1,Kigali,Gasabo,Ndera,Bwiza,Mukagarama
1,Kigali,Gasabo,Ndera,Bwiza,Ruhangare
1,Kigali,Gasabo,Ndera,Cyaruzinge,Ayabakora
1,Kigali,Gasabo,Ndera,Cyaruzinge,Cyaruzinge
1,Kigali,Gasabo,Ndera,Cyaruzinge,Gashure
1,Kigali,Gasabo,Ndera,Cyaruzinge,Gatare
1,Kigali,Gasabo,Ndera,Cyaruzinge,Gisura
1,Kigali,Gasabo,Ndera,Cyaruzinge,Karubibi
1,Kigali,Gasabo,Ndera,Cyaruzinge,Mulindi
1,Kigali,Gasabo,Ndera,Kibenga,Bahoze
1,Kigali,Gasabo,Ndera,Kibenga,Berwa
1,Kigali,Gasabo,Ndera,Kibenga,Buhoro
1,Kigali,Gasabo,Ndera,Kibenga,Burunga
1,Kigali,Gasabo,Ndera,Kibenga,Gitaraga
1,Kigali,Gasabo,Ndera,Kibenga,Kira
1,Kigali,Gasabo,Ndera,Kibenga,Nezerwa
1,Kigali,Gasabo,Ndera,Kibenga,Rugazi
1,Kigali,Gasabo,Ndera,Kibenga,Runyonza
1,Kigali,Gasabo,Ndera,Kibenga,Tumurere
1,Kigali,Gasabo,Ndera,Kibenga,Ururembo
1,Kigali,Gasabo,Ndera,Masoro,Byimana
1,Kigali,Gasabo,Ndera,Masoro,Kabeza
1,Kigali,Gasabo,Ndera,Masoro,Masoro
1,Kigali,Gasabo,Ndera,Masoro,Matwari
1,Kigali,Gasabo,Ndera,Masoro,Mubuga
1,Kigali,Gasabo,Ndera,Masoro,Munini
1,Kigali,Gasabo,Ndera,Mukuyu,Akamusare
1,Kigali,Gasabo,Ndera,Mukuyu,Akimana
1,Kigali,Gasabo,Ndera,Mukuyu,Gasharu
1,Kigali,Gasabo,Ndera,Mukuyu,Jurwe
1,Kigali,Gasabo,Ndera,Mukuyu,Karambo
1,Kigali,Gasabo,Ndera,Mukuyu,Kigabiro
1,Kigali,Gasabo,Ndera,Mukuyu,Ruseno
1,Kigali,Gasabo,Ndera,Rudashya,Kacyinyaga
1,Kigali,Gasabo,Ndera,Rudashya,Kamahoro
1,Kigali,Gasabo,Ndera,Rudashya,Munini
1,Kigali,Gasabo,Ndera,Rudashya,Nyakagezi
1,Kigali,Gasabo,Ndera,Rudashya,Ruhangare
1,Kigali,Gasabo,Ndera,Rudashya,Ruhogo
1,Kigali,Gasabo,Nduba,Butare,Kanani
1,Kigali,Gasabo,Nduba,Butare,Kidahe
1,Kigali,Gasabo,Nduba,Butare,Kigabiro
1,Kigali,Gasabo,Nduba,Butare,Nyamurambi
1,Kigali,Gasabo,Nduba,Butare,Nyarubuye
1,Kigali,Gasabo,Nduba,Butare,Nyura
1,Kigali,Gasabo,Nduba,Gasanze,Gatagara
1,Kigali,Gasabo,Nduba,Gasanze,Kagarama
1,Kigali,Gasabo,Nduba,Gasanze,Nyabitare
1,Kigali,Gasabo,Nduba,Gasanze,Nyakabungo
1,Kigali,Gasabo,Nduba,Gasanze,Nyarubande
1,Kigali,Gasabo,Nduba,Gasanze,Uruhetse
1,Kigali,Gasabo,Nduba,Gasura,Agacyamo
1,Kigali,Gasabo,Nduba,Gasura,Gashinya
1,Kigali,Gasabo,Nduba,Gasura,Gikombe
1,Kigali,Gasabo,Nduba,Gasura,Kazi
1,Kigali,Gasabo,Nduba,Gasura,Kigufi
1,Kigali,Gasabo,Nduba,Gasura,Nyirakibehe
1,Kigali,Gasabo,Nduba,Gasura,Uruhahiro
1,Kigali,Gasabo,Nduba,Gatunga,Agasharu
1,Kigali,Gasabo,Nduba,Gatunga,Amataba
1,Kigali,Gasabo,Nduba,Gatunga,Burungero
1,Kigali,Gasabo,Nduba,Gatunga,Karama
1,Kigali,Gasabo,Nduba,Gatunga,Nyange
1,Kigali,Gasabo,Nduba,Gatunga,Rebero
1,Kigali,Gasabo,Nduba,Gatunga,Uruyange
1,Kigali,Gasabo,Nduba,Muremure,Gatobotobo
1,Kigali,Gasabo,Nduba,Muremure,Kibungo
1,Kigali,Gasabo,Nduba,Muremure,Musezero
1,Kigali,Gasabo,Nduba,Muremure,Nyaburoro
1,Kigali,Gasabo,Nduba,Muremure,Taba
1,Kigali,Gasabo,Nduba,Sha,Bikumba
1,Kigali,Gasabo,Nduba,Sha,Gakizi
1,Kigali,Gasabo,Nduba,Sha,Gatare
1,Kigali,Gasabo,Nduba,Sha,Kamuyange
1,Kigali,Gasabo,Nduba,Sha,Kigarama
1,Kigali,Gasabo,Nduba,Sha,Ngara
1,Kigali,Gasabo,Nduba,Shango,Akazi
1,Kigali,Gasabo,Nduba,Shango,Kaduha
1,Kigali,Gasabo,Nduba,Shango,Kamuhoza
1,Kigali,Gasabo,Nduba,Shango,Mirambi
1,Kigali,Gasabo,Nduba,Shango,Munini
1,Kigali,Gasabo,Nduba,Shango,Ndanyoye
1,Kigali,Gasabo,Nduba,Shango,Nyamigina
1,Kigali,Gasabo,Nduba,Shango,Rugarama
1,Kigali,Gasabo,Remera,Nyabisindu,Amarembo i
1,Kigali,Gasabo,Remera,Nyabisindu,Amarembo il
1,Kigali,Gasabo,Remera,Nyabisindu,Gihogere
1,Kigali,Gasabo,Remera,Nyabisindu,Kagara
1,Kigali,Gasabo,Remera,Nyabisindu,Kinunga
1,Kigali,Gasabo,Remera,Nyabisindu,Nyabisindu
1,Kigali,Gasabo,Remera,Nyabisindu,Rugarama
1,Kigali,Gasabo,Remera,Nyarutarama,Gishushu
1,Kigali,Gasabo,Remera,Nyarutarama,Juru
1,Kigali,Gasabo,Remera,Nyarutarama,Kamahwa
1,Kigali,Gasabo,Remera,Nyarutarama,Kangondo i
1,Kigali,Gasabo,Remera,Nyarutarama,Kangondo ii
1,Kigali,Gasabo,Remera,Nyarutarama,Kibiraro i
1,Kigali,Gasabo,Remera,Nyarutarama,Kibiraro ii
1,Kigali,Gasabo,Remera,Rukiri i,Agashyitsi
1,Kigali,Gasabo,Remera,Rukiri i,Amajyambere
1,Kigali,Gasabo,Remera,Rukiri i,Izuba
1,Kigali,Gasabo,Remera,Rukiri i,Gisimenti
1,Kigali,Gasabo,Remera,Rukiri i,Ubumwe
1,Kigali,Gasabo,Remera,Rukiri i,Ukwezi
1,Kigali,Gasabo,Remera,Rukiri i,Urumuri
1,Kigali,Gasabo,Remera,Rukiri ii,Amahoro
1,Kigali,Gasabo,Remera,Rukiri ii,Rebero
1,Kigali,Gasabo,Remera,Rukiri ii,Ruturusu i
1,Kigali,Gasabo,Remera,Rukiri ii,Ruturusu ii
1,Kigali,Gasabo,Remera,Rukiri ii,Ubumwe
1,Kigali,Gasabo,Rusororo,Bisenga,Bisenga
1,Kigali,Gasabo,Rusororo,Bisenga,Gakenyeri
1,Kigali,Gasabo,Rusororo,Bisenga,Gasiza
1,Kigali,Gasabo,Rusororo,Bisenga,Kidogo
1,Kigali,Gasabo,Rusororo,Gasagara,Agatare
1,Kigali,Gasabo,Rusororo,Gasagara,Gasagara
1,Kigali,Gasabo,Rusororo,Gasagara,Kamasasa
1,Kigali,Gasabo,Rusororo,Gasagara,Rugagi
1,Kigali,Gasabo,Rusororo,Gasagara,Ryabazana
1,Kigali,Gasabo,Rusororo,Kabuga i,Abatangampundu
1,Kigali,Gasabo,Rusororo,Kabuga i,Amahoro
1,Kigali,Gasabo,Rusororo,Kabuga i,Isangano
1,Kigali,Gasabo,Rusororo,Kabuga i,Kabeza
1,Kigali,Gasabo,Rusororo,Kabuga i,Kalisimbi
1,Kigali,Gasabo,Rusororo,Kabuga i,Masango
1,Kigali,Gasabo,Rusororo,Kabuga ii,Bwiza
1,Kigali,Gasabo,Rusororo,Kabuga ii,Cyanamo
1,Kigali,Gasabo,Rusororo,Kabuga ii,Gatare
1,Kigali,Gasabo,Rusororo,Kabuga ii,Kamashashi
1,Kigali,Gasabo,Rusororo,Kabuga ii,Mataba
1,Kigali,Gasabo,Rusororo,Kabuga ii,Nyagakombe
1,Kigali,Gasabo,Rusororo,Kabuga ii,Ruhangare
